 Variables = "X", "Y", "Z"
Zone i=   31 j=   41 f=point
 0.45222E+00   0.50887E-01  -0.13098E-02
 0.45355E+00   0.50728E-01  -0.11929E-02
 0.45484E+00   0.50592E-01  -0.10752E-02
 0.45608E+00   0.50474E-01  -0.95723E-03
 0.45728E+00   0.50372E-01  -0.83926E-03
 0.45843E+00   0.50284E-01  -0.72216E-03
 0.45953E+00   0.50209E-01  -0.60620E-03
 0.46059E+00   0.50146E-01  -0.49165E-03
 0.46161E+00   0.50093E-01  -0.37840E-03
 0.46259E+00   0.50049E-01  -0.26632E-03
 0.46354E+00   0.50013E-01  -0.15609E-03
 0.46445E+00   0.49982E-01  -0.48596E-04
 0.46532E+00   0.49954E-01   0.55458E-04
 0.16050E-02   0.70000E-01  -0.72568E-02
 0.20335E-01   0.70000E-01  -0.75080E-02
 0.38344E-01   0.70000E-01  -0.77226E-02
 0.55661E-01   0.70000E-01  -0.79061E-02
 0.72313E-01   0.70000E-01  -0.80456E-02
 0.88324E-01   0.70000E-01  -0.81343E-02
 0.10372E+00   0.70000E-01  -0.81671E-02
 0.11852E+00   0.70000E-01  -0.81537E-02
 0.13276E+00   0.70000E-01  -0.81090E-02
 0.14644E+00   0.70000E-01  -0.80417E-02
 0.15960E+00   0.70000E-01  -0.79593E-02
 0.17226E+00   0.70000E-01  -0.78618E-02
 0.18443E+00   0.70000E-01  -0.77532E-02
 0.19612E+00   0.70000E-01  -0.76380E-02
 0.20737E+00   0.70000E-01  -0.74970E-02
 0.21819E+00   0.70000E-01  -0.73557E-02
 0.22859E+00   0.69998E-01  -0.72152E-02
 0.23859E+00   0.69996E-01  -0.70794E-02
 0.24820E+00   0.70000E-01  -0.69537E-02
 0.25745E+00   0.70000E-01  -0.68424E-02
 0.26634E+00   0.70000E-01  -0.67491E-02
 0.27489E+00   0.70000E-01  -0.66666E-02
 0.28311E+00   0.69996E-01  -0.65894E-02
 0.29101E+00   0.69919E-01  -0.65165E-02
 0.29861E+00   0.69779E-01  -0.64436E-02
 0.30591E+00   0.69608E-01  -0.63749E-02
 0.31294E+00   0.69417E-01  -0.63180E-02
 0.31969E+00   0.69173E-01  -0.62622E-02
 0.32618E+00   0.68870E-01  -0.61979E-02
 0.33241E+00   0.68511E-01  -0.61208E-02
 0.33840E+00   0.68098E-01  -0.60225E-02
 0.34416E+00   0.67641E-01  -0.58984E-02
 0.34969E+00   0.67150E-01  -0.57502E-02
 0.35500E+00   0.66641E-01  -0.55852E-02
 0.36011E+00   0.66129E-01  -0.54147E-02
 0.36502E+00   0.65620E-01  -0.52502E-02
 0.36973E+00   0.65113E-01  -0.50951E-02
 0.37427E+00   0.64611E-01  -0.49525E-02
 0.37862E+00   0.64104E-01  -0.48045E-02
 0.38281E+00   0.63597E-01  -0.46554E-02
 0.38683E+00   0.63089E-01  -0.44997E-02
 0.39070E+00   0.62582E-01  -0.43390E-02
 0.39441E+00   0.62076E-01  -0.41714E-02
 0.39798E+00   0.61576E-01  -0.40028E-02
 0.40141E+00   0.61082E-01  -0.38321E-02
 0.40470E+00   0.60597E-01  -0.36662E-02
 0.40787E+00   0.60124E-01  -0.35033E-02
 0.41092E+00   0.59661E-01  -0.33471E-02
 0.41384E+00   0.59211E-01  -0.31999E-02
 0.41666E+00   0.58773E-01  -0.30535E-02
 0.41936E+00   0.58347E-01  -0.29099E-02
 0.42196E+00   0.57934E-01  -0.27668E-02
 0.42446E+00   0.57532E-01  -0.26235E-02
 0.42686E+00   0.57141E-01  -0.24804E-02
 0.42917E+00   0.56761E-01  -0.23384E-02
 0.43138E+00   0.56390E-01  -0.22021E-02
 0.43352E+00   0.56030E-01  -0.20735E-02
 0.43557E+00   0.55683E-01  -0.19517E-02
 0.43754E+00   0.55354E-01  -0.18341E-02
 0.43944E+00   0.55041E-01  -0.17195E-02
 0.44126E+00   0.54745E-01  -0.16072E-02
 0.44302E+00   0.54467E-01  -0.14954E-02
 0.44470E+00   0.54209E-01  -0.13830E-02
 0.44633E+00   0.53968E-01  -0.12701E-02
 0.44789E+00   0.53741E-01  -0.11570E-02
 0.44939E+00   0.53526E-01  -0.10436E-02
 0.45084E+00   0.53325E-01  -0.92968E-03
 0.45223E+00   0.53143E-01  -0.81350E-03
 0.45357E+00   0.52983E-01  -0.69405E-03
 0.45486E+00   0.52844E-01  -0.57263E-03
 0.45609E+00   0.52722E-01  -0.45094E-03
 0.45729E+00   0.52615E-01  -0.32980E-03
 0.45843E+00   0.52521E-01  -0.20979E-03
 0.45954E+00   0.52440E-01  -0.90975E-04
 0.46060E+00   0.52370E-01   0.26487E-04
 0.46162E+00   0.52309E-01   0.14272E-03
 0.46260E+00   0.52259E-01   0.25788E-03
 0.46354E+00   0.52215E-01   0.37122E-03
 0.46445E+00   0.52176E-01   0.48180E-03
 0.46532E+00   0.52140E-01   0.58886E-03
 0.16050E-02   0.70000E-01  -0.51746E-02
 0.20327E-01   0.70000E-01  -0.54052E-02
 0.38328E-01   0.70000E-01  -0.56022E-02
 0.55638E-01   0.70000E-01  -0.57707E-02
 0.72282E-01   0.70000E-01  -0.58988E-02
 0.88287E-01   0.70000E-01  -0.59804E-02
 0.10368E+00   0.70000E-01  -0.60106E-02
 0.11847E+00   0.70000E-01  -0.59984E-02
 0.13270E+00   0.70000E-01  -0.59575E-02
 0.14638E+00   0.70000E-01  -0.58958E-02
 0.15954E+00   0.70000E-01  -0.58202E-02
 0.17218E+00   0.70000E-01  -0.57308E-02
 0.18435E+00   0.70000E-01  -0.56312E-02
 0.19604E+00   0.70000E-01  -0.55257E-02
 0.20728E+00   0.70000E-01  -0.53962E-02
 0.21810E+00   0.70000E-01  -0.52666E-02
 0.22849E+00   0.70000E-01  -0.51376E-02
 0.23849E+00   0.70000E-01  -0.50129E-02
 0.24810E+00   0.70000E-01  -0.48975E-02
 0.25734E+00   0.70000E-01  -0.47951E-02
 0.26623E+00   0.70000E-01  -0.47093E-02
 0.27477E+00   0.70000E-01  -0.46336E-02
 0.28299E+00   0.70000E-01  -0.45626E-02
 0.29089E+00   0.69996E-01  -0.44979E-02
 0.29848E+00   0.69978E-01  -0.44398E-02
 0.30579E+00   0.69932E-01  -0.43920E-02
 0.31281E+00   0.69837E-01  -0.43553E-02
 0.31956E+00   0.69693E-01  -0.43252E-02
 0.32605E+00   0.69504E-01  -0.42980E-02
 0.33229E+00   0.69271E-01  -0.42682E-02
 0.33829E+00   0.68990E-01  -0.42294E-02
 0.34405E+00   0.68674E-01  -0.41796E-02
 0.34959E+00   0.68328E-01  -0.41227E-02
 0.35492E+00   0.67961E-01  -0.40639E-02
 0.36003E+00   0.67571E-01  -0.40004E-02
 0.36495E+00   0.67162E-01  -0.39355E-02
 0.36967E+00   0.66731E-01  -0.38612E-02
 0.37421E+00   0.66284E-01  -0.37783E-02
 0.37857E+00   0.65821E-01  -0.36785E-02
 0.38277E+00   0.65351E-01  -0.35706E-02
 0.38679E+00   0.64874E-01  -0.34467E-02
 0.39066E+00   0.64396E-01  -0.33152E-02
 0.39438E+00   0.63920E-01  -0.31815E-02
 0.39795E+00   0.63449E-01  -0.30458E-02
 0.40138E+00   0.62987E-01  -0.29169E-02
 0.40468E+00   0.62530E-01  -0.27889E-02
 0.40785E+00   0.62084E-01  -0.26631E-02
 0.41090E+00   0.61645E-01  -0.25393E-02
 0.41383E+00   0.61213E-01  -0.24110E-02
 0.41665E+00   0.60791E-01  -0.22785E-02
 0.41935E+00   0.60381E-01  -0.21464E-02
 0.42195E+00   0.59982E-01  -0.20126E-02
 0.42445E+00   0.59595E-01  -0.18796E-02
 0.42686E+00   0.59220E-01  -0.17512E-02
 0.42917E+00   0.58857E-01  -0.16291E-02
 0.43139E+00   0.58504E-01  -0.15139E-02
 0.43352E+00   0.58160E-01  -0.14059E-02
 0.43558E+00   0.57829E-01  -0.13031E-02
 0.43755E+00   0.57513E-01  -0.12004E-02
 0.43945E+00   0.57212E-01  -0.10971E-02
 0.44127E+00   0.56925E-01  -0.99410E-03
 0.44303E+00   0.56656E-01  -0.88949E-03
 0.44472E+00   0.56404E-01  -0.78178E-03
 0.44634E+00   0.56168E-01  -0.67136E-03
 0.44791E+00   0.55944E-01  -0.55906E-03
 0.44941E+00   0.55731E-01  -0.44590E-03
 0.45085E+00   0.55532E-01  -0.33186E-03
 0.45224E+00   0.55350E-01  -0.21480E-03
 0.45358E+00   0.55189E-01  -0.93479E-04
 0.45487E+00   0.55047E-01   0.30179E-04
 0.45611E+00   0.54921E-01   0.15373E-03
 0.45730E+00   0.54809E-01   0.27643E-03
 0.45844E+00   0.54710E-01   0.39849E-03
 0.45954E+00   0.54622E-01   0.52050E-03
 0.46060E+00   0.54545E-01   0.64189E-03
 0.46162E+00   0.54477E-01   0.76209E-03
 0.46260E+00   0.54418E-01   0.88064E-03
 0.46354E+00   0.54367E-01   0.99675E-03
 0.46445E+00   0.54320E-01   0.11097E-02
 0.46532E+00   0.54276E-01   0.12189E-02
 0.16050E-02   0.70000E-01  -0.31130E-02
 0.20319E-01   0.70000E-01  -0.33233E-02
 0.38313E-01   0.70000E-01  -0.35029E-02
 0.55615E-01   0.70000E-01  -0.36565E-02
 0.72253E-01   0.70000E-01  -0.37734E-02
 0.88251E-01   0.70000E-01  -0.38478E-02
 0.10363E+00   0.70000E-01  -0.38754E-02
 0.11842E+00   0.70000E-01  -0.38644E-02
 0.13265E+00   0.70000E-01  -0.38272E-02
 0.14632E+00   0.70000E-01  -0.37712E-02
 0.15947E+00   0.70000E-01  -0.37022E-02
 0.17211E+00   0.70000E-01  -0.36208E-02
 0.18427E+00   0.70000E-01  -0.35300E-02
 0.19596E+00   0.70000E-01  -0.34342E-02
 0.20720E+00   0.70000E-01  -0.33160E-02
 0.21801E+00   0.70000E-01  -0.31979E-02
 0.22840E+00   0.70000E-01  -0.30804E-02
 0.23839E+00   0.70000E-01  -0.29666E-02
 0.24800E+00   0.70000E-01  -0.28613E-02
 0.25723E+00   0.70000E-01  -0.27679E-02
 0.26612E+00   0.70000E-01  -0.26896E-02
 0.27466E+00   0.70000E-01  -0.26205E-02
 0.28287E+00   0.70000E-01  -0.25558E-02
 0.29077E+00   0.70000E-01  -0.24968E-02
 0.29836E+00   0.70000E-01  -0.24439E-02
 0.30566E+00   0.69992E-01  -0.24015E-02
 0.31268E+00   0.69960E-01  -0.23708E-02
 0.31943E+00   0.69902E-01  -0.23496E-02
 0.32592E+00   0.69810E-01  -0.23359E-02
 0.33216E+00   0.69685E-01  -0.23259E-02
 0.33816E+00   0.69529E-01  -0.23173E-02
 0.34393E+00   0.69340E-01  -0.23072E-02
 0.34947E+00   0.69122E-01  -0.22997E-02
 0.35480E+00   0.68874E-01  -0.22938E-02
 0.35992E+00   0.68595E-01  -0.22867E-02
 0.36485E+00   0.68284E-01  -0.22758E-02
 0.36958E+00   0.67946E-01  -0.22579E-02
 0.37412E+00   0.67584E-01  -0.22301E-02
 0.37849E+00   0.67206E-01  -0.21909E-02
 0.38269E+00   0.66810E-01  -0.21405E-02
 0.38672E+00   0.66408E-01  -0.20820E-02
 0.39060E+00   0.65997E-01  -0.20148E-02
 0.39432E+00   0.65582E-01  -0.19432E-02
 0.39790E+00   0.65163E-01  -0.18637E-02
 0.40134E+00   0.64740E-01  -0.17765E-02
 0.40464E+00   0.64318E-01  -0.16860E-02
 0.40782E+00   0.63901E-01  -0.15891E-02
 0.41087E+00   0.63487E-01  -0.14876E-02
 0.41380E+00   0.63079E-01  -0.13816E-02
 0.41662E+00   0.62682E-01  -0.12743E-02
 0.41933E+00   0.62297E-01  -0.11673E-02
 0.42193E+00   0.61923E-01  -0.10625E-02
 0.42444E+00   0.61562E-01  -0.96013E-03
 0.42685E+00   0.61211E-01  -0.86197E-03
 0.42916E+00   0.60873E-01  -0.77027E-03
 0.43139E+00   0.60541E-01  -0.68252E-03
 0.43352E+00   0.60217E-01  -0.59751E-03
 0.43558E+00   0.59904E-01  -0.51329E-03
 0.43756E+00   0.59602E-01  -0.42529E-03
 0.43946E+00   0.59314E-01  -0.33318E-03
 0.44128E+00   0.59037E-01  -0.23856E-03
 0.44304E+00   0.58776E-01  -0.14088E-03
 0.44473E+00   0.58532E-01  -0.39395E-04
 0.44636E+00   0.58301E-01   0.66400E-04
 0.44792E+00   0.58081E-01   0.17612E-03
 0.44942E+00   0.57872E-01   0.28832E-03
 0.45086E+00   0.57674E-01   0.40227E-03
 0.45225E+00   0.57493E-01   0.51884E-03
 0.45359E+00   0.57331E-01   0.63862E-03
 0.45488E+00   0.57187E-01   0.76110E-03
 0.45611E+00   0.57057E-01   0.88542E-03
 0.45730E+00   0.56940E-01   0.10108E-02
 0.45845E+00   0.56835E-01   0.11357E-02
 0.45955E+00   0.56741E-01   0.12593E-02
 0.46061E+00   0.56658E-01   0.13811E-02
 0.46162E+00   0.56583E-01   0.15010E-02
 0.46260E+00   0.56518E-01   0.16191E-02
 0.46354E+00   0.56459E-01   0.17348E-02
 0.46445E+00   0.56405E-01   0.18474E-02
 0.46532E+00   0.56355E-01   0.19562E-02
 0.16050E-02   0.70000E-01  -0.10718E-02
 0.20312E-01   0.70000E-01  -0.12619E-02
 0.38299E-01   0.70000E-01  -0.14243E-02
 0.55595E-01   0.70000E-01  -0.15632E-02
 0.72226E-01   0.70000E-01  -0.16690E-02
 0.88218E-01   0.70000E-01  -0.17363E-02
 0.10359E+00   0.70000E-01  -0.17614E-02
 0.11838E+00   0.70000E-01  -0.17515E-02
 0.13260E+00   0.70000E-01  -0.17180E-02
 0.14627E+00   0.70000E-01  -0.16675E-02
 0.15941E+00   0.70000E-01  -0.16051E-02
 0.17205E+00   0.70000E-01  -0.15315E-02
 0.18420E+00   0.70000E-01  -0.14495E-02
 0.19589E+00   0.70000E-01  -0.13631E-02
 0.20712E+00   0.70000E-01  -0.12562E-02
 0.21792E+00   0.70000E-01  -0.11494E-02
 0.22831E+00   0.70000E-01  -0.10432E-02
 0.23830E+00   0.70000E-01  -0.94035E-03
 0.24790E+00   0.70000E-01  -0.84507E-03
 0.25714E+00   0.70000E-01  -0.76054E-03
 0.26602E+00   0.70000E-01  -0.68959E-03
 0.27455E+00   0.70000E-01  -0.62709E-03
 0.28276E+00   0.70000E-01  -0.56856E-03
 0.29066E+00   0.70000E-01  -0.51515E-03
 0.29825E+00   0.70000E-01  -0.46731E-03
 0.30555E+00   0.69998E-01  -0.42884E-03
 0.31256E+00   0.69995E-01  -0.40120E-03
 0.31931E+00   0.69984E-01  -0.38309E-03
 0.32580E+00   0.69953E-01  -0.37363E-03
 0.33204E+00   0.69906E-01  -0.37075E-03
 0.33804E+00   0.69841E-01  -0.37394E-03
 0.34380E+00   0.69746E-01  -0.37968E-03
 0.34935E+00   0.69627E-01  -0.39311E-03
 0.35468E+00   0.69483E-01  -0.41397E-03
 0.35980E+00   0.69309E-01  -0.43890E-03
 0.36473E+00   0.69102E-01  -0.46451E-03
 0.36946E+00   0.68868E-01  -0.48829E-03
 0.37402E+00   0.68606E-01  -0.50660E-03
 0.37839E+00   0.68321E-01  -0.51532E-03
 0.38259E+00   0.68012E-01  -0.51460E-03
 0.38663E+00   0.67686E-01  -0.50285E-03
 0.39051E+00   0.67346E-01  -0.48295E-03
 0.39424E+00   0.66991E-01  -0.45240E-03
 0.39783E+00   0.66630E-01  -0.41418E-03
 0.40127E+00   0.66258E-01  -0.36646E-03
 0.40458E+00   0.65885E-01  -0.31468E-03
 0.40776E+00   0.65513E-01  -0.25631E-03
 0.41082E+00   0.65143E-01  -0.19311E-03
 0.41376E+00   0.64777E-01  -0.12511E-03
 0.41658E+00   0.64418E-01  -0.54557E-04
 0.41929E+00   0.64071E-01   0.13981E-04
 0.42190E+00   0.63734E-01   0.80466E-04
 0.42441E+00   0.63405E-01   0.14728E-03
 0.42683E+00   0.63085E-01   0.21297E-03
 0.42914E+00   0.62774E-01   0.27477E-03
 0.43137E+00   0.62467E-01   0.33833E-03
 0.43351E+00   0.62165E-01   0.40362E-03
 0.43557E+00   0.61870E-01   0.46992E-03
 0.43755E+00   0.61587E-01   0.54167E-03
 0.43945E+00   0.61313E-01   0.61967E-03
 0.44128E+00   0.61050E-01   0.70272E-03
 0.44304E+00   0.60800E-01   0.79088E-03
 0.44473E+00   0.60564E-01   0.88438E-03
 0.44636E+00   0.60340E-01   0.98347E-03
 0.44792E+00   0.60126E-01   0.10873E-02
 0.44942E+00   0.59921E-01   0.11938E-02
 0.45087E+00   0.59728E-01   0.13022E-02
 0.45226E+00   0.59549E-01   0.14146E-02
 0.45359E+00   0.59387E-01   0.15321E-02
 0.45488E+00   0.59241E-01   0.16532E-02
 0.45612E+00   0.59108E-01   0.17755E-02
 0.45730E+00   0.58988E-01   0.18981E-02
 0.45845E+00   0.58879E-01   0.20199E-02
 0.45955E+00   0.58781E-01   0.21407E-02
 0.46061E+00   0.58692E-01   0.22596E-02
 0.46162E+00   0.58613E-01   0.23757E-02
 0.46260E+00   0.58543E-01   0.24883E-02
 0.46354E+00   0.58480E-01   0.25971E-02
 0.46445E+00   0.58422E-01   0.27020E-02
 0.46532E+00   0.58368E-01   0.28030E-02
 0.16050E-02   0.70000E-01   0.94916E-03
 0.20305E-01   0.70000E-01   0.77898E-03
 0.38286E-01   0.70000E-01   0.63359E-03
 0.55577E-01   0.70000E-01   0.50922E-03
 0.72202E-01   0.70000E-01   0.41454E-03
 0.88187E-01   0.70000E-01   0.35422E-03
 0.10356E+00   0.70000E-01   0.33167E-03
 0.11834E+00   0.70000E-01   0.34045E-03
 0.13255E+00   0.70000E-01   0.37040E-03
 0.14621E+00   0.70000E-01   0.41545E-03
 0.15935E+00   0.70000E-01   0.47136E-03
 0.17199E+00   0.70000E-01   0.53715E-03
 0.18413E+00   0.70000E-01   0.61054E-03
 0.19581E+00   0.70000E-01   0.68767E-03
 0.20705E+00   0.70000E-01   0.78344E-03
 0.21784E+00   0.70000E-01   0.87894E-03
 0.22823E+00   0.70000E-01   0.97404E-03
 0.23821E+00   0.70000E-01   0.10661E-02
 0.24781E+00   0.70000E-01   0.11514E-02
 0.25704E+00   0.70000E-01   0.12272E-02
 0.26592E+00   0.70000E-01   0.12908E-02
 0.27445E+00   0.70000E-01   0.13467E-02
 0.28266E+00   0.70000E-01   0.13992E-02
 0.29055E+00   0.70000E-01   0.14470E-02
 0.29814E+00   0.70000E-01   0.14899E-02
 0.30544E+00   0.70000E-01   0.15245E-02
 0.31245E+00   0.70000E-01   0.15493E-02
 0.31920E+00   0.70000E-01   0.15655E-02
 0.32568E+00   0.70000E-01   0.15734E-02
 0.33192E+00   0.70000E-01   0.15734E-02
 0.33791E+00   0.69998E-01   0.15675E-02
 0.34368E+00   0.69991E-01   0.15546E-02
 0.34922E+00   0.69930E-01   0.15354E-02
 0.35455E+00   0.69848E-01   0.15077E-02
 0.35968E+00   0.69746E-01   0.14728E-02
 0.36461E+00   0.69617E-01   0.14340E-02
 0.36934E+00   0.69472E-01   0.13916E-02
 0.37390E+00   0.69299E-01   0.13511E-02
 0.37827E+00   0.69102E-01   0.13164E-02
 0.38248E+00   0.68884E-01   0.12859E-02
 0.38652E+00   0.68646E-01   0.12631E-02
 0.39041E+00   0.68391E-01   0.12467E-02
 0.39415E+00   0.68117E-01   0.12381E-02
 0.39774E+00   0.67831E-01   0.12358E-02
 0.40119E+00   0.67533E-01   0.12405E-02
 0.40450E+00   0.67225E-01   0.12526E-02
 0.40769E+00   0.66915E-01   0.12699E-02
 0.41075E+00   0.66601E-01   0.12935E-02
 0.41369E+00   0.66289E-01   0.13202E-02
 0.41652E+00   0.65979E-01   0.13519E-02
 0.41924E+00   0.65674E-01   0.13874E-02
 0.42186E+00   0.65375E-01   0.14239E-02
 0.42437E+00   0.65082E-01   0.14615E-02
 0.42678E+00   0.64795E-01   0.15003E-02
 0.42911E+00   0.64513E-01   0.15391E-02
 0.43134E+00   0.64234E-01   0.15805E-02
 0.43348E+00   0.63957E-01   0.16260E-02
 0.43554E+00   0.63685E-01   0.16758E-02
 0.43753E+00   0.63423E-01   0.17303E-02
 0.43943E+00   0.63169E-01   0.17908E-02
 0.44126E+00   0.62924E-01   0.18585E-02
 0.44302E+00   0.62688E-01   0.19334E-02
 0.44472E+00   0.62465E-01   0.20149E-02
 0.44634E+00   0.62252E-01   0.21024E-02
 0.44791E+00   0.62048E-01   0.21946E-02
 0.44941E+00   0.61852E-01   0.22899E-02
 0.45086E+00   0.61666E-01   0.23880E-02
 0.45225E+00   0.61493E-01   0.24906E-02
 0.45358E+00   0.61334E-01   0.25987E-02
 0.45487E+00   0.61191E-01   0.27102E-02
 0.45611E+00   0.61060E-01   0.28223E-02
 0.45730E+00   0.60941E-01   0.29338E-02
 0.45844E+00   0.60833E-01   0.30438E-02
 0.45954E+00   0.60735E-01   0.31523E-02
 0.46060E+00   0.60646E-01   0.32586E-02
 0.46162E+00   0.60567E-01   0.33620E-02
 0.46260E+00   0.60495E-01   0.34624E-02
 0.46354E+00   0.60431E-01   0.35593E-02
 0.46445E+00   0.60371E-01   0.36527E-02
 0.46532E+00   0.60315E-01   0.37427E-02
 0.16050E-02   0.70000E-01   0.29501E-02
 0.20299E-01   0.70000E-01   0.27997E-02
 0.38275E-01   0.70000E-01   0.26711E-02
 0.55559E-01   0.70000E-01   0.25611E-02
 0.72179E-01   0.70000E-01   0.24774E-02
 0.88159E-01   0.70000E-01   0.24240E-02
 0.10352E+00   0.70000E-01   0.24040E-02
 0.11830E+00   0.70000E-01   0.24117E-02
 0.13251E+00   0.70000E-01   0.24382E-02
 0.14617E+00   0.70000E-01   0.24778E-02
 0.15930E+00   0.70000E-01   0.25273E-02
 0.17193E+00   0.70000E-01   0.25854E-02
 0.18407E+00   0.70000E-01   0.26503E-02
 0.19575E+00   0.70000E-01   0.27183E-02
 0.20698E+00   0.70000E-01   0.28030E-02
 0.21777E+00   0.70000E-01   0.28875E-02
 0.22815E+00   0.70000E-01   0.29715E-02
 0.23813E+00   0.70000E-01   0.30529E-02
 0.24773E+00   0.70000E-01   0.31284E-02
 0.25696E+00   0.70000E-01   0.31954E-02
 0.26583E+00   0.70000E-01   0.32517E-02
 0.27436E+00   0.70000E-01   0.33012E-02
 0.28257E+00   0.70000E-01   0.33476E-02
 0.29046E+00   0.70000E-01   0.33899E-02
 0.29804E+00   0.70000E-01   0.34279E-02
 0.30533E+00   0.70000E-01   0.34586E-02
 0.31235E+00   0.70000E-01   0.34806E-02
 0.31909E+00   0.70000E-01   0.34951E-02
 0.32557E+00   0.70000E-01   0.35021E-02
 0.33181E+00   0.70000E-01   0.35023E-02
 0.33780E+00   0.70000E-01   0.34971E-02
 0.34357E+00   0.70000E-01   0.34859E-02
 0.34911E+00   0.69999E-01   0.34675E-02
 0.35444E+00   0.69985E-01   0.34399E-02
 0.35956E+00   0.69959E-01   0.34034E-02
 0.36449E+00   0.69918E-01   0.33589E-02
 0.36922E+00   0.69864E-01   0.33074E-02
 0.37378E+00   0.69786E-01   0.32534E-02
 0.37816E+00   0.69683E-01   0.32014E-02
 0.38237E+00   0.69552E-01   0.31513E-02
 0.38641E+00   0.69401E-01   0.31057E-02
 0.39030E+00   0.69228E-01   0.30637E-02
 0.39404E+00   0.69032E-01   0.30280E-02
 0.39764E+00   0.68823E-01   0.29961E-02
 0.40109E+00   0.68595E-01   0.29707E-02
 0.40441E+00   0.68354E-01   0.29513E-02
 0.40760E+00   0.68103E-01   0.29405E-02
 0.41067E+00   0.67846E-01   0.29346E-02
 0.41361E+00   0.67584E-01   0.29345E-02
 0.41645E+00   0.67321E-01   0.29411E-02
 0.41917E+00   0.67060E-01   0.29513E-02
 0.42179E+00   0.66801E-01   0.29642E-02
 0.42431E+00   0.66546E-01   0.29800E-02
 0.42672E+00   0.66294E-01   0.29976E-02
 0.42905E+00   0.66047E-01   0.30160E-02
 0.43128E+00   0.65801E-01   0.30366E-02
 0.43343E+00   0.65557E-01   0.30601E-02
 0.43550E+00   0.65316E-01   0.30884E-02
 0.43748E+00   0.65080E-01   0.31246E-02
 0.43939E+00   0.64851E-01   0.31677E-02
 0.44122E+00   0.64630E-01   0.32155E-02
 0.44299E+00   0.64417E-01   0.32711E-02
 0.44468E+00   0.64212E-01   0.33363E-02
 0.44631E+00   0.64016E-01   0.34072E-02
 0.44788E+00   0.63828E-01   0.34812E-02
 0.44939E+00   0.63648E-01   0.35583E-02
 0.45083E+00   0.63476E-01   0.36390E-02
 0.45223E+00   0.63314E-01   0.37240E-02
 0.45357E+00   0.63167E-01   0.38134E-02
 0.45486E+00   0.63033E-01   0.39055E-02
 0.45609E+00   0.62910E-01   0.39983E-02
 0.45729E+00   0.62798E-01   0.40908E-02
 0.45843E+00   0.62696E-01   0.41821E-02
 0.45953E+00   0.62603E-01   0.42719E-02
 0.46059E+00   0.62519E-01   0.43596E-02
 0.46161E+00   0.62443E-01   0.44450E-02
 0.46260E+00   0.62374E-01   0.45281E-02
 0.46354E+00   0.62312E-01   0.46085E-02
 0.46445E+00   0.62253E-01   0.46862E-02
 0.46532E+00   0.62198E-01   0.47611E-02
 0.16050E-02   0.70000E-01   0.49313E-02
 0.20294E-01   0.70000E-01   0.48003E-02
 0.38265E-01   0.70000E-01   0.46884E-02
 0.55544E-01   0.70000E-01   0.45927E-02
 0.72159E-01   0.70000E-01   0.45198E-02
 0.88134E-01   0.70000E-01   0.44733E-02
 0.10350E+00   0.70000E-01   0.44558E-02
 0.11827E+00   0.70000E-01   0.44625E-02
 0.13247E+00   0.70000E-01   0.44855E-02
 0.14612E+00   0.70000E-01   0.45198E-02
 0.15926E+00   0.70000E-01   0.45630E-02
 0.17188E+00   0.70000E-01   0.46136E-02
 0.18402E+00   0.70000E-01   0.46700E-02
 0.19569E+00   0.70000E-01   0.47291E-02
 0.20692E+00   0.70000E-01   0.48028E-02
 0.21771E+00   0.70000E-01   0.48763E-02
 0.22809E+00   0.70000E-01   0.49494E-02
 0.23807E+00   0.70000E-01   0.50203E-02
 0.24766E+00   0.70000E-01   0.50860E-02
 0.25689E+00   0.70000E-01   0.51444E-02
 0.26576E+00   0.70000E-01   0.51935E-02
 0.27429E+00   0.70000E-01   0.52366E-02
 0.28249E+00   0.70000E-01   0.52769E-02
 0.29037E+00   0.70000E-01   0.53138E-02
 0.29796E+00   0.70000E-01   0.53469E-02
 0.30525E+00   0.70000E-01   0.53736E-02
 0.31226E+00   0.70000E-01   0.53929E-02
 0.31900E+00   0.70000E-01   0.54056E-02
 0.32548E+00   0.70000E-01   0.54118E-02
 0.33171E+00   0.70000E-01   0.54120E-02
 0.33771E+00   0.70000E-01   0.54076E-02
 0.34347E+00   0.70000E-01   0.53979E-02
 0.34901E+00   0.70000E-01   0.53820E-02
 0.35434E+00   0.70000E-01   0.53581E-02
 0.35946E+00   0.70000E-01   0.53259E-02
 0.36438E+00   0.69999E-01   0.52855E-02
 0.36912E+00   0.69998E-01   0.52379E-02
 0.37367E+00   0.69999E-01   0.51847E-02
 0.37805E+00   0.69989E-01   0.51288E-02
 0.38226E+00   0.69945E-01   0.50716E-02
 0.38631E+00   0.69880E-01   0.50152E-02
 0.39020E+00   0.69792E-01   0.49597E-02
