ArcLength_m,Tension_Min_kN,Tension_Max_kN,Tension_Mean_kN,Y_Min_m,Y_Max_m,Strain_Min_pct,Strain_Max_pct,BendStress_Min_MPa,BendStress_Max_MPa,TensStress_Min_MPa,TensStress_Max_MPa,CombinedUtil
3511.5961698586234,0.5482587280273438,0.6902998046875,0.6172143101456141,93.79868050653955,99.26939889032862,0.4454533302965931,0.5615728617581555,16.298085158311522,134.3879974367881,9.220883937139478,11.624558238393819,0.32580496063494807
3512.0961532058345,0.5483427124023438,0.6902113647460938,0.6172070596524984,93.81304464865623,99.28259192038475,0.44554620603282835,0.5614926418304245,16.234112157562578,134.33443924785095,9.222806464879547,11.622897685889786,0.32568174835502894
3512.5961365530447,0.5484284057617187,0.6901259155273437,0.6171990283928295,93.8274053419857,99.29591501605796,0.4456406968991816,0.5614151982907424,16.394578026135253,134.39231506215472,9.224762425813058,11.621294604618368,0.3258073124579627
3513.096119900256,0.54825732421875,0.689649169921875,0.6175081303662593,93.84174734202657,99.30935674754414,0.4455243430785539,0.5610164749677569,16.330689507125694,134.5458224113132,9.222353901726065,11.613041031832566,0.32613142431720893
3513.596103247466,0.548347412109375,0.68956884765625,0.6175003214921102,93.8560706630237,99.32291331439089,0.4456228242660747,0.5609438972187699,16.426902191534623,134.49998651481272,9.224392462307746,11.611538672428534,0.3260257961503011
3514.096086594677,0.548439208984375,0.6894912719726562,0.617491715535079,93.87036387508753,99.33658091610316,0.44572287793420906,0.5608739116738797,16.446670581275086,134.61594988120422,9.226463573238126,11.610089971649309,0.3262813183274824
3514.5960699418874,0.5482901000976562,0.6890225219726562,0.6177976714785737,93.88461554828582,99.35034812274871,0.4456250857323741,0.5604827632601238,16.420185410523764,134.74938198147865,9.224439274660144,11.601993199484562,0.3265609851784057
3515.0960532890986,0.5483863525390625,0.68894970703125,0.6177892486270111,93.89881806734104,99.36420350435276,0.4457290910328024,0.5604173753537153,16.650680381765493,134.65936769401142,9.22659218437901,11.600639669821904,0.3263571116969394
3515.596036636309,0.548484375,0.68887939453125,0.6177799972685257,93.91296000223589,99.37814326029253,0.4458346729437188,0.5603543950161337,16.36080394944452,134.7465635019364,9.22877772993498,11.599335976833968,0.32654876697614815
3516.09601998352,0.5483584594726563,0.6884168701171876,0.6180820542137221,93.9270375523052,99.39216358990285,0.4457563074863084,0.5599694148133761,16.524677925518535,134.8444075140424,9.227155564966584,11.591366886636886,0.32674930928745277
3516.59600333073,0.5484609985351563,0.6883510131835937,0.6180729358031019,93.9410354727495,99.40625306308154,0.4458657957965414,0.5599108128851995,16.401216362245666,134.71063216277918,9.229421972988407,11.59015382672363,0.3264481030399068
3517.0959866779413,0.5485653686523437,0.6882874145507812,0.6180629816338568,93.95494614812162,99.42040406438139,0.4459768615750853,0.559854433439263,16.322551598041546,134.7633576875498,9.231721034604266,11.588986772192744,0.326563147977578
3517.5959700251515,0.5484637451171875,0.6878297729492188,0.6183601841690517,93.96876577762934,99.4346127930102,0.44591867789947,0.5594745643194817,16.432896533664177,134.81654663273525,9.230516632519027,11.581123481413272,0.326664285328275
3518.0959533723626,0.54857275390625,0.6877703247070313,0.6183503079556002,93.98247911634643,99.44886400404174,0.4460336485773386,0.5594223425870917,16.285767878524236,134.62507220024708,9.23289652555091,11.580042491552797,0.326234626991646
3518.595936719573,0.5486836547851562,0.687712890625,0.6183395820844292,93.99607473400167,99.46315008190206,0.4461501944221187,0.5593721573477194,16.31825979224524,134.73182687764705,9.235309024537857,11.579003657097791,0.3264705159252374
3519.095920066784,0.5486076049804688,0.687259033203125,0.618630966941909,94.00954501497908,99.47746722567244,0.4461130886936111,0.558996540357687,16.335228201887087,134.7182871057706,9.23454093595775,11.571228385404117,0.32642295462546295
3519.595903413994,0.5487232055664063,0.6872055053710937,0.6186202821637143,94.02288234362052,99.49180400499748,0.4462334818499219,0.5589503406078224,16.287029383367344,134.65611533854954,9.237033074293382,11.570272050581924,0.32628209380218615
3520.0958867612053,0.5488407592773438,0.6871539306640625,0.6186087271813119,94.03607910422583,99.50615661887427,0.4463554449381803,0.5589061409518988,16.458755307657153,134.7171306608614,9.239557710220332,11.569357117704305,0.32641619874215666
3520.5958701084155,0.5487919311523437,0.686702880859375,0.6188935214505338,94.0491238663556,99.52051363686341,0.4463406055069631,0.5585340148718321,16.368104293629003,134.77597044113114,9.239250533994134,11.561654107846923,0.32653030272036704
3521.0958534556266,0.548914306640625,0.6866548461914063,0.6188819779499922,94.06200519952844,99.53485981378626,0.44646640278533484,0.5584935263475871,16.461907818944294,134.72994984404357,9.241854537656433,11.560815995395053,0.3264257445887303
3521.595836802837,0.5490386962890625,0.6866087646484375,0.618869572101253,94.07471167322105,99.54919134851401,0.4465937622220302,0.5584550504413435,16.56347828576941,134.7557491999876,9.244490877996025,11.560019544135809,0.3264815347934762
3522.095820150048,0.54901904296875,0.686159912109375,0.6191470886834777,94.08723567156554,99.56350443987608,0.4466026204743595,0.5580859513136514,16.49726781851506,134.87968662430094,9.244674243819242,11.55237919219258,0.3267410341420787
3522.595803497258,0.5491484985351562,0.6861171264648438,0.6191346713528775,94.0995733933494,99.57778384256815,0.4467338964566078,0.5580510098018722,16.75811455336216,134.7840868115179,9.247391656651782,11.551655902898753,0.3265261036908222
3523.0957868444693,0.5492800903320313,0.686076171875,0.6191213983214727,94.1117095932266,99.59202194063872,0.4468667746183984,0.55801799208817,16.521841391458587,134.8548163811979,9.250142234600848,11.55097243622512,0.32668240098818196
3523.5957701916795,0.5492923583984375,0.6856292114257813,0.6193910625193378,94.1236366552038,99.60621111809442,0.446901407136906,0.5576517033916804,16.651454592438654,134.9449791395514,9.250859127733955,11.543390260207783,0.32686666708264783
3524.0957535388907,0.5494292602539063,0.6855914916992187,0.6193777894879331,94.13534696324596,99.620339944203,0.44703827991217343,0.5576221912329338,16.54101171904914,134.80276721936534,9.25369239418199,11.542779358521729,0.32654797953113796
3524.595736886101,0.5495684814453125,0.685555419921875,0.6193636819065207,94.14682527188178,99.63440080288764,0.44717684324719187,0.5575944624212976,16.472462009740713,134.95255554256616,9.25656065521687,11.542205372120863,0.3268809287826765
3525.095720233312,0.5496163940429688,0.6851104125976563,0.6196250725170173,94.15806396499286,99.6483822633327,0.4472401236576177,0.5572310643328834,16.532447263220845,134.98885574208853,9.257870559712686,11.534683031690687,0.32694514222791987
3525.5957035805222,0.5497613525390626,0.6850775146484375,0.6196110150932085,94.16905924111637,99.66227670937809,0.44738290695117966,0.5572068094159596,16.388660312370277,134.93833308150042,9.26082617388942,11.534180954910362,0.3268312882345228
3526.0956869277334,0.5499087524414062,0.6850463256835938,0.6195961424572634,94.17979966935339,99.67607271012487,0.44752741766648935,0.5571843963597796,16.45992941243436,135.06263356419367,9.263817545696329,11.533717004647436,0.32710761074930284
3526.5956702749436,0.549997314453125,0.6846033935546875,0.6198487349406328,94.19027381876336,99.68976264932977,0.44762326909500844,0.5568240144817397,16.368152202486076,135.0858146264978,9.265801670266674,11.52625709977201,0.3271426901371918
3527.0956536221547,0.5501510009765626,0.6845753173828125,0.6198339819577662,94.20047788775874,99.70333891070796,0.4477723234679345,0.5568050406136354,16.3601579723613,135.09695519908723,9.268887095786244,11.525864340702253,0.3271666722594449
3527.595636969365,0.5503074340820312,0.6845488891601562,0.6198184838625463,94.21040044531587,99.71679006323579,0.4479232918275793,0.5567878650989475,16.513274685574874,135.1550142523791,9.272012140830892,11.525508807548213,0.32729542894766306
3528.095620316576,0.5504434204101563,0.684108642578125,0.6200617174205214,94.2200338750669,99.73010467584815,0.44805708990732346,0.5564310212703407,16.360671828016873,135.21386739725054,9.274781761081597,11.518122140296052,0.3274102686176985
